id,sex,dob,dod,remove.date,mother,father,behavioual.mother,group.at.birth,birth.season,group.at.death,yob,yod
12P,M,2000-11-27,NA,2003-01-28,46F,Z90,46F,F,2001,NA,2000,NA
44P,M,2000-12-04,NA,2003-01-22,07F,Z90,07F,LL,2001,NA,2000,NA
63P,F,2000-12-14,NA,2003-02-11,64D,Z90,64D,F,2001,NA,2000,NA
77O,M,2000-11-29,NA,2003-01-29,O33,Z71,O33,R,2001,NA,2000,NA
80O,F,2001-01-07,NA,2003-01-29,03H,Z71,03H,R,2001,NA,2001,NA
34O,M,2000-12-04,2002-04-01,NA,73C,Z46,73C,F,2001,F,2000,2002
88O,F,2001-01-06,NA,2003-01-29,O96,Z46,15C,R,2001,NA,2001,NA
72P,M,2001-03-20,NA,2003-01-30,V05,Z46,V05,KK,2001,NA,2001,NA
68P,F,2000-12-19,NA,2003-01-30,99A,Z10,99A,F,2001,NA,2000,NA
76O,M,2000-12-14,NA,2003-01-24,96A,Z01,96A,R,2001,NA,2000,NA
16P,M,2000-12-22,NA,2005-12-22,76D,Z01,76D,R,2001,NA,2000,NA
33P,M,2000-12-26,NA,2003-01-23,L49,Z00,L49,V,2001,NA,2000,NA
92O,F,2000-12-09,2004-12-09,NA,68C,X94,68C,R,2001,R,2000,2004
19P,M,2001-01-19,2002-03-01,NA,X91,X94,X91,R,2001,R,2001,2002
49O,M,2000-12-09,NA,2003-01-28,07A,X81,07A,KK,2001,NA,2000,NA
25P,F,2000-12-08,NA,NA,65A,X57,65A,KK,2001,NA,2000,NA
71P,F,2000-11-26,NA,2003-01-29,T12,V95,T12,EE,2001,NA,2000,NA
13P,M,2000-12-26,NA,2003-01-22,18A,V95,18A,F,2001,NA,2000,NA
22P,M,2000-12-05,NA,2003-01-28,53E,V83,53E,KK,2001,NA,2000,NA
54P,F,2000-11-26,NA,2003-01-30,V58,V79,V58,F,2001,NA,2000,NA
05P,F,2001-01-02,NA,2003-02-27,D69,V79,D69,F,2001,NA,2001,NA
02P,M,2001-01-21,NA,2003-01-22,J92,V79,J92,F,2001,NA,2001,NA
94O,M,2000-12-18,NA,NA,13B,V45,13B,V,2001,NA,2000,NA
54O,F,2000-11-15,NA,2003-01-30,41C,V29,41C,BB,2001,NA,2000,NA
58O,M,2000-12-25,NA,2003-01-23,37B,V29,37B,BB,2001,NA,2000,NA
56O,F,2000-12-13,2004-07-13,NA,37D,T88,37D,KK,2001,KK,2000,2004
50O,F,2001-01-17,NA,2003-01-23,82C,T82,82C,CC,2001,NA,2001,NA
74O,M,2001-01-06,2002-03-11,NA,T83,T57,T83,S,2001,S,2001,2002
75O,M,2001-02-13,2002-02-20,NA,S37,T57,S37,S,2001,S,2001,2002
67O,F,2000-12-10,NA,2003-01-29,33C,T16,33C,R,2001,NA,2000,NA
21P,M,2000-12-22,2010-03-16,NA,31A,T16,31A,R,2001,R,2000,2010
42P,F,2001-01-17,2001-07-11,NA,R59,S76,R59,F,2001,F,2001,2001
51P,F,2000-11-28,NA,2003-01-22,X97,R70,X97,F,2001,NA,2000,NA
33O,M,2000-11-29,NA,2003-01-23,X86,R70,X86,F,2001,NA,2000,NA
99O,M,2000-12-17,NA,2003-01-22,90D,R70,90D,F,2001,NA,2000,NA
78O,F,2000-12-28,NA,2003-01-28,89C,R70,89C,F,2001,NA,2000,NA
35O,F,2000-12-31,2012-05-01,NA,X20,R70,X20,HH,2001,HH,2000,2012
97O,F,2001-01-17,2004-01-20,NA,G43,O34,G43,HH,2001,HH,2001,2004
49P,F,2000-12-08,NA,2003-01-22,67G,O23,42B,F,2001,NA,2000,NA
89O,M,2000-12-04,NA,2003-01-29,15C,O15,O96,R,2001,NA,2000,NA
86O,M,2000-11-16,NA,2003-01-29,J99,N60,J99,R,2001,NA,2000,NA
69O,F,2001-01-18,NA,NA,D07,N60,D07,R,2001,NA,2001,NA
81O,M,2000-11-13,NA,NA,02A,L83,02A,R,2001,NA,2000,NA
85O,M,2000-12-17,NA,2003-02-04,54B,L83,54B,R,2001,NA,2000,NA
71O,M,2000-12-27,NA,NA,95A,L83,95A,R,2001,NA,2000,NA
41O,F,2000-12-08,NA,2003-02-11,K04,L64,K04,F,2001,NA,2000,NA
09P,M,2001-02-11,NA,2003-02-06,J95,L64,J95,F,2001,NA,2001,NA
87O,M,2000-11-18,2001-07-11,NA,J12,K85,J12,R,2001,R,2000,2001
62P,M,2000-11-29,NA,2003-01-22,17C,K85,17C,F,2001,NA,2000,NA
37O,M,2000-12-30,NA,2003-01-22,N12,K32,N12,F,2001,NA,2000,NA
43P,M,2001-01-16,NA,NA,H74,K32,H74,F,2001,NA,2001,NA
29P,M,2001-01-21,NA,2003-02-11,24B,K32,24B,F,2001,NA,2001,NA
57P,F,2000-12-17,NA,2003-03-05,55H,K14,55H,F,2001,NA,2000,NA
27P,F,2001-03-20,NA,2003-01-30,42A,J88,42A,S,2001,NA,2001,NA
18P,F,2000-12-14,NA,2003-01-24,35F,J81,35F,R,2001,NA,2000,NA
37P,F,2000-12-28,NA,NA,K28,J81,K28,R,2001,NA,2000,NA
43O,F,2000-11-05,NA,2003-01-23,80C,J21,80C,CC,2001,NA,2000,NA
38P,F,2000-11-20,NA,2010-02-03,L19,J21,L19,R,2001,NA,2000,NA
20P,M,2000-12-09,NA,2003-01-30,35B,J21,35B,R,2001,NA,2000,NA
58P,M,2001-03-20,2009-08-13,NA,13H,I85,13H,V,2001,R,2001,2009
50P,M,2001-03-20,NA,NA,56E,I37,56E,F,2001,NA,2001,NA
42O,F,2000-12-25,NA,2010-03-10,V37,H87,V37,F,2001,NA,2000,NA
65O,M,2000-11-14,NA,2003-01-28,K83,G62,K83,BB,2001,NA,2000,NA
32P,F,2000-11-21,NA,2003-02-07,L48,G62,L48,HH,2001,NA,2000,NA
73P,F,2000-12-19,NA,2003-02-06,89A,G62,89A,BB,2001,NA,2000,NA
66O,F,2001-02-18,NA,2003-01-28,K80,G62,K80,CC,2001,NA,2001,NA
52O,M,2001-02-22,2002-02-27,NA,O27,G62,O27,BB,2001,BB,2001,2002
93O,F,2000-12-02,NA,NA,L84,G23,L84,KK,2001,NA,2000,NA
46P,M,2000-12-06,2002-03-14,NA,X17,F46,X17,F,2001,F,2000,2002
26P,M,2000-12-03,2012-04-18,NA,I56,F32,I56,S,2001,S,2000,2012
45P,F,2000-12-27,NA,2003-02-27,56A,E54,56A,F,2001,NA,2000,NA
46O,F,2001-01-17,NA,2003-01-28,V99,E54,V99,BB,2001,NA,2001,NA
67P,M,2001-02-18,NA,2003-01-23,K89,E54,K89,BB,2001,NA,2001,NA
48P,M,2001-05-07,NA,2003-01-22,86C,E05,86C,F,2001,NA,2001,NA
52P,F,2000-12-17,NA,NA,61A,D78,61A,F,2001,NA,2000,NA
53P,F,2000-11-14,NA,2003-01-22,V76,A87,V76,LL,2001,NA,2000,NA
23P,F,2000-11-27,NA,2003-01-23,82B,90B,82B,CC,2001,NA,2000,NA
11P,F,2000-12-07,NA,2003-01-23,40A,90B,40A,CC,2001,NA,2000,NA
53O,F,2000-12-18,NA,2003-02-02,Z67,90B,Z67,BB,2001,NA,2000,NA
55O,F,2001-01-17,NA,2003-02-12,11C,90B,11C,BB,2001,NA,2001,NA
61P,F,2000-12-06,NA,2003-01-22,92D,90A,92D,F,2001,NA,2000,NA
36O,F,2000-12-08,NA,NA,V80,90A,V80,HH,2001,NA,2000,NA
06P,M,2000-12-08,NA,2003-01-22,J28,88C,J28,F,2001,NA,2000,NA
31O,M,2001-01-02,NA,2003-01-22,K11,88C,K11,F,2001,NA,2001,NA
64P,F,2000-12-11,NA,NA,39B,85B,39B,F,2001,NA,2000,NA
03P,F,2000-12-14,NA,2003-01-28,Z08,85A,Z08,F,2001,NA,2000,NA
60O,M,2000-12-25,NA,2003-01-28,36B,79B,36B,BB,2001,NA,2000,NA
35P,F,2001-01-09,NA,2003-02-05,81B,79B,81B,HH,2001,NA,2001,NA
36P,M,2001-01-11,NA,2003-01-28,T27,79B,T27,F,2001,NA,2001,NA
69P,F,2001-01-17,NA,2003-02-20,C63,79B,C63,BB,2001,NA,2001,NA
01P,F,2001-03-20,2009-02-12,NA,21C,79B,21C,F,2001,HH,2001,2009
91O,M,2000-12-14,NA,NA,V60,77A,V60,R,2001,NA,2000,NA
39P,M,2001-02-04,NA,2003-02-04,30F,77A,30F,S,2001,NA,2001,NA
68O,M,2001-02-13,NA,2003-01-29,N16,77A,N16,S,2001,NA,2001,NA
41P,F,2000-11-27,NA,2003-02-19,K79,61D,K79,BB,2001,NA,2000,NA
64O,F,2000-12-17,NA,2003-02-04,50F,61D,50F,CC,2001,NA,2000,NA
66P,F,2000-12-26,NA,2003-01-28,95B,61B,95B,BB,2001,NA,2000,NA
48O,F,2000-12-11,NA,2003-01-23,39A,57D,39A,CC,2001,NA,2000,NA
30P,M,2000-12-26,NA,2003-01-22,Z97,56C,Z97,F,2001,NA,2000,NA
04P,F,2001-01-02,NA,2003-02-27,S16,56C,S16,F,2001,NA,2001,NA
40O,M,2000-12-05,2002-02-05,NA,73B,51A,73B,F,2001,F,2000,2002
31P,M,2000-12-17,NA,2003-01-22,64A,51A,64A,F,2001,NA,2000,NA
34P,M,2000-12-26,2012-09-28,NA,79C,51A,79C,F,2001,F,2000,2012
47P,M,2001-01-01,NA,2003-01-22,Z78,51A,?,F,2001,NA,2001,NA
55P,F,2000-12-02,NA,2003-01-28,14C,50C,14C,F,2001,NA,2000,NA
51O,M,2000-11-29,NA,2003-01-28,93A,49A,93A,BB,2001,NA,2000,NA
57O,F,2000-12-05,NA,2003-01-23,B10,49A,B10,BB,2001,NA,2000,NA
63O,M,2000-12-25,NA,2003-01-23,T86,49A,T86,CC,2001,NA,2000,NA
62O,F,2001-01-24,2011-02-16,NA,Z51,49A,Z51,KK,2001,KK,2001,2011
38O,F,2000-12-03,NA,2003-01-22,91E,46D,91E,LL,2001,NA,2000,NA
59O,M,2000-11-24,NA,2003-01-24,J01,45A,J01,BB,2001,NA,2000,NA
32O,F,2000-12-05,NA,2003-01-23,N86,45A,N86,HH,2001,NA,2000,NA
70P,F,2000-11-13,NA,2003-01-30,44B,43A,44B,EE,2001,NA,2000,NA
28P,M,2000-12-02,2002-03-26,NA,78A,39C,78A,LL,2001,LL,2000,2002
17P,M,2000-12-18,NA,2003-01-22,01B,39C,01B,F,2001,NA,2000,NA
14P,M,2001-01-01,NA,2003-01-22,X46,39C,?,F,2001,NA,2001,NA
95O,F,2001-03-05,NA,2003-01-22,N05,39C,N05,F,2001,NA,2001,NA
10P,M,2000-12-09,NA,2003-01-28,N37,37C,N37,BB,2001,NA,2000,NA
44O,M,2001-01-17,NA,2003-01-23,31D,37C,31D,BB,2001,NA,2001,NA
82O,M,2000-11-15,NA,2003-01-29,V44,33A,V44,R,2001,NA,2000,NA
90O,M,2000-12-05,NA,2003-02-04,NA,33A,S96,R,2001,NA,2000,NA
84O,M,2000-12-10,2002-03-20,NA,09F,32C,09F,EE,2001,EE,2000,2002
40P,M,2000-12-18,NA,2003-01-23,J41,30C,J41,V,2001,NA,2000,NA
60P,F,2000-12-07,2014-09-02,NA,42B,29C,42B,F,2001,F,2000,2014
79O,M,2000-11-26,2006-02-24,NA,Z99,28B,Z99,S,2001,V,2000,2006
61O,M,2000-12-16,NA,2003-02-04,X33,25B,X33,BB,2001,NA,2000,NA
45O,M,2001-01-17,NA,2003-01-29,L29,25B,L29,BB,2001,NA,2001,NA
72O,M,2000-11-14,2011-02-17,NA,46B,21B,46B,S,2001,S,2000,2011
00P,F,2000-12-20,NA,2003-01-22,62H,20B,62H,F,2001,NA,2000,NA
07P,M,2001-01-09,NA,2003-01-22,Z14,20B,Z14,F,2001,NA,2001,NA
70O,F,2000-11-13,2003-12-03,NA,O35,17A,O35,S,2001,S,2000,2003
83O,M,2001-01-01,2002-04-04,NA,X37,17A,?,R,2001,R,2001,2002
47O,F,2001-03-20,NA,2003-01-31,Z75,14D,Z75,CC,2001,NA,2001,NA
59P,F,2001-01-01,NA,2003-01-22,87D,12E,87D,F,2001,NA,2001,NA
96O,F,2000-11-24,NA,2003-01-30,V81,02C,V81,EE,2001,NA,2000,NA
39O,M,2000-11-27,NA,2003-01-22,X51,02C,X51,LL,2001,NA,2000,NA
08P,M,2000-12-07,NA,2003-01-22,R78,02C,R78,F,2001,NA,2000,NA
98O,M,2000-12-23,NA,2004-02-04,78C,02C,78C,HH,2001,NA,2000,NA
56P,M,2000-12-01,2001-07-11,NA,Z15,00A,Z15,F,2001,F,2000,2001
I01N20,F,2000-11-13,2000-12-18,NA,NA,NA,N20,JJ,2001,JJ,2000,2000
I01J71,F,2000-11-14,NA,2002-02-22,NA,NA,J71,S,2001,NA,2000,NA
I0105D,M,2000-11-14,NA,NA,NA,NA,05D,DD,2001,NA,2000,NA
I0138F,F,2000-11-15,NA,2002-03-15,NA,NA,38F,GG,2001,NA,2000,NA
I0170B,F,2000-11-18,NA,2003-01-21,NA,NA,70B,F,2001,NA,2000,NA
I0043F,F,2000-11-20,2001-12-31,NA,NA,NA,43F,F,2001,F,2000,2001
I01H71,F,2000-11-20,NA,2003-01-21,NA,NA,H71,F,2001,NA,2000,NA
I01F38,U,2000-11-21,2000-11-21,NA,NA,NA,F38,LL,2001,LL,2000,2000
I01O70,F,2000-11-21,NA,2003-01-21,NA,NA,O70,F,2001,NA,2000,NA
I01O75,F,2000-11-23,NA,2003-01-21,NA,NA,O75,F,2001,NA,2000,NA
I0125D,F,2000-11-24,2000-12-06,NA,NA,NA,25D,JJ,2001,JJ,2000,2000
I0155A,F,2000-11-26,2001-12-31,NA,NA,NA,55A,HH,2001,HH,2000,2001
I0174C,F,2000-11-26,2001-12-31,NA,NA,NA,74C,LL,2001,LL,2000,2001
I0170H,M,2000-11-27,NA,2002-03-15,NA,NA,70H,GG,2001,NA,2000,NA
I0147A,F,2000-11-27,NA,NA,NA,NA,47A,DD,2001,NA,2000,NA
I0074H,M,2000-11-29,2000-11-30,NA,NA,NA,74H,R,2001,R,2000,2000
I0148B,M,2000-11-29,NA,2003-01-21,NA,NA,48B,F,2001,NA,2000,NA
I0157A,M,2000-11-30,2001-12-31,NA,NA,NA,57A,F,2001,F,2000,2001
I0138E,M,2000-11-30,NA,NA,NA,NA,38E,R,2001,NA,2000,NA
I0174B,F,2000-12-01,2001-06-26,NA,NA,NA,74B,R,2001,R,2000,2001
I0174F,M,2000-12-01,NA,2002-02-08,NA,NA,74F,DD,2001,NA,2000,NA
I01H02,M,2000-12-02,2001-12-31,NA,NA,NA,H02,R,2001,R,2000,2001
I01K07,M,2000-12-03,NA,2003-01-21,NA,NA,K07,F,2001,NA,2000,NA
I0114F,F,2000-12-04,NA,2003-01-21,NA,NA,14F,LL,2001,NA,2000,NA
I01K84,F,2000-12-05,2001-12-31,NA,NA,NA,K84,R,2001,R,2000,2001
I01O30,M,2000-12-05,2001-12-31,NA,NA,NA,O30,CC,2001,CC,2000,2001
I01S55,F,2000-12-05,NA,2002-02-06,NA,NA,S55,JJ,2001,NA,2000,NA
I01V36,M,2000-12-05,NA,2003-01-21,NA,NA,V36,F,2001,NA,2000,NA
I0184C,F,2000-12-06,NA,2002-03-15,NA,NA,84C,DD,2001,NA,2000,NA
24P,M,2000-12-06,NA,2003-01-29,NA,NA,X60,S,2001,NA,2000,NA
I0142B-2,F,2000-12-07,2001-06-07,NA,NA,NA,42B,F,2001,F,2000,2001
I01Z92,F,2000-12-07,NA,2002-02-08,NA,NA,Z92,DD,2001,NA,2000,NA
I01S59,M,2000-12-07,NA,2003-01-21,NA,NA,S59,F,2001,NA,2000,NA
I01X78,M,2000-12-07,NA,NA,NA,NA,X78,GG,2001,NA,2000,NA
I0113D,F,2000-12-08,2000-12-28,NA,NA,NA,13D,BB/CC,2001,BB/CC,2000,2000
I0182A,F,2000-12-11,2001-12-03,NA,NA,NA,82A,F,2001,F,2000,2001
I01O56,M,2000-12-11,NA,NA,NA,NA,O56,II,2001,NA,2000,NA
I01V24,M,2000-12-12,2001-12-31,NA,NA,NA,V24,R,2001,R,2000,2001
I01S73,F,2000-12-13,2001-12-31,NA,NA,NA,S73,R,2001,R,2000,2001
I01Z73,M,2000-12-13,NA,2002-03-15,NA,NA,Z73,GG,2001,NA,2000,NA
I0104A,M,2000-12-13,NA,NA,NA,NA,04A,II,2001,NA,2000,NA
I01T03,F,2000-12-14,2002-02-20,NA,NA,NA,T03,V,2001,V,2000,2002
I01V78,M,2000-12-15,2001-12-31,NA,NA,NA,V78,KK,2001,KK,2000,2001
I0151B,M,2000-12-15,NA,2002-03-15,NA,NA,51B,GG,2001,NA,2000,NA
I01T85,F,2000-12-16,2001-12-31,NA,NA,NA,T85,S,2001,S,2000,2001
I01Z52,M,2000-12-17,2000-12-31,NA,NA,NA,Z52,JJ,2001,JJ,2000,2000
I01J66,F,2000-12-17,2001-10-11,NA,NA,NA,J66,J,2001,J,2000,2001
I01D82,F,2000-12-17,2001-12-31,NA,NA,NA,D82,S,2001,S,2000,2001
I0171E,M,2000-12-17,NA,2002-01-31,NA,NA,71E,F,2001,NA,2000,NA
I01R68,M,2000-12-17,NA,2002-03-06,NA,NA,R68,F,2001,NA,2000,NA
I01R79,M,2000-12-17,NA,2003-01-21,NA,NA,R79,F,2001,NA,2000,NA
I0129B,F,2000-12-18,2001-12-31,NA,NA,NA,29B,LL,2001,LL,2000,2001
I01O69,M,2000-12-18,NA,2002-01-30,NA,NA,O69,F,2001,NA,2000,NA
I0191A,F,2000-12-20,2001-12-31,NA,NA,NA,91A,R,2001,R,2000,2001
I0100F,F,2000-12-20,NA,2002-01-29,NA,NA,00F,F,2001,NA,2000,NA
I01K81,F,2000-12-21,2001-02-07,NA,NA,NA,K81,R,2001,R,2000,2001
I01N40,M,2000-12-24,2001-11-08,NA,NA,NA,N40,R,2001,R,2000,2001
I01S54,F,2000-12-25,2001-12-31,NA,NA,NA,S54,R,2001,R,2000,2001
I01V82,F,2000-12-25,NA,2002-01-24,NA,NA,V82,II,2001,NA,2000,NA
I01G80,M,2000-12-25,NA,2002-03-15,NA,NA,G80,DD,2001,NA,2000,NA
I0112H,M,2000-12-26,2001-05-29,NA,NA,NA,12H,R,2001,R,2000,2001
I01Z53,M,2000-12-26,2001-12-31,NA,NA,NA,Z53,R,2001,R,2000,2001
73O,M,2000-12-26,2007-08-08,NA,H45,NA,H45,R,2001,F,2000,2007
I0195A,M,2000-12-27,2001-12-31,NA,NA,NA,95A,R,2001,R,2000,2001
I01J29,U,2000-12-29,2001-01-17,NA,NA,NA,J29,F,2001,F,2000,2001
I0104E,M,2000-12-31,NA,2002-02-22,NA,NA,04E,F,2001,NA,2000,NA
I01V91,F,2000-12-31,NA,NA,NA,NA,V91,EE,2001,NA,2000,NA
I01T28,F,2001-01-01,2001-01-07,NA,NA,NA,T28,H,2001,H,2001,2001
II01T28,F,2001-01-01,2001-01-23,NA,NA,NA,T28,H,2001,H,2001,2001
I01X37,M,2001-01-01,2001-12-31,NA,NA,NA,X37,R,2001,R,2001,2001
I01X34,M,2001-01-02,2001-07-10,NA,NA,NA,X34,R,2001,R,2001,2001
I01Z07,M,2001-01-02,NA,2003-01-21,NA,NA,Z07,F,2001,NA,2001,NA
I0176H,F,2001-01-05,2001-02-21,NA,NA,NA,76H,H,2001,H,2001,2001
I01L97,F,2001-01-05,NA,2002-02-08,NA,NA,L97,DD,2001,NA,2001,NA
I01Z72,F,2001-01-07,NA,2002-02-08,NA,NA,Z72,DD,2001,NA,2001,NA
I01Z11,U,2001-01-09,2001-01-15,NA,NA,NA,Z11,F,2001,F,2001,2001
I01Z74,M,2001-01-09,NA,2002-03-15,NA,NA,Z74,GG,2001,NA,2001,NA
I0132A,U,2001-01-17,2001-06-07,NA,NA,NA,32A,R,2001,R,2001,2001
I01I50,M,2001-01-17,2001-12-31,NA,NA,NA,I50,HH,2001,HH,2001,2001
15P,M,2001-01-17,NA,2003-02-06,NA,NA,59A,F,2001,NA,2001,NA
I01O43,M,2001-01-21,NA,2002-01-29,NA,NA,O43,LL,2001,NA,2001,NA
I0183C,M,2001-01-21,NA,2002-03-15,NA,NA,83C,GG,2001,NA,2001,NA
I01L37,F,2001-01-21,NA,2002-03-15,NA,NA,L37,DD,2001,NA,2001,NA
I01X46,M,2001-01-21,NA,2003-01-21,NA,NA,X46,LL,2001,NA,2001,NA
I0105A,F,2001-01-22,NA,NA,NA,NA,05A,II,2001,NA,2001,NA
I01R64,M,2001-01-24,NA,2003-01-21,NA,NA,R64,F,2001,NA,2001,NA
I01E55,M,2001-01-25,2001-12-31,NA,NA,NA,E55,BB,2001,BB,2001,2001
I01L66,M,2001-01-28,2002-02-01,NA,NA,NA,L66,V,2001,V,2001,2002
I01O36,M,2001-01-29,NA,2002-03-15,NA,NA,O36,DD,2001,NA,2001,NA
I0134D,F,2001-01-29,NA,NA,NA,NA,34D,GG,2001,NA,2001,NA
I0128A,M,2001-02-04,2001-12-31,NA,NA,NA,28A,R,2001,R,2001,2001
I01X87,M,2001-02-04,2001-12-31,NA,NA,NA,X87,F,2001,F,2001,2001
I0180A,F,2001-02-04,NA,2002-01-24,NA,NA,80A,II,2001,NA,2001,NA
I0130E,M,2001-02-09,2001-02-09,NA,NA,NA,30E,F,2001,F,2001,2001
I0145F,U,2001-02-12,2001-03-13,NA,NA,NA,45F,K,2001,K,2001,2001
I0113C,M,2001-03-06,NA,NA,NA,NA,13C,II,2001,NA,2001,NA
65P,M,2001-03-06,NA,NA,S70,NA,S70,HH,2001,NA,2001,NA
I01V04,F,2001-03-14,NA,2003-01-21,NA,NA,V04,F,2001,NA,2001,NA
I01V72,M,2001-03-20,2001-05-09,NA,NA,NA,V72,H,2001,H,2001,2001
I0120F,F,2001-03-20,NA,2003-01-21,NA,NA,20F,F,2001,NA,2001,NA
I01Z78,M,2001-03-20,NA,2003-01-21,NA,NA,Z78,F,2001,NA,2001,NA
I0191F,U,2001-03-20,NA,NA,NA,NA,91F,F,2001,NA,2001,NA
17O,F,1999-11-11,NA,2006-02-24,X83,Z90,X83,R,2000,NA,1999,NA
74N,F,1999-12-28,NA,2006-02-03,32A,Z90,32A,R,2000,NA,1999,NA
56N,M,2000-02-29,NA,2002-03-01,Z86,Z90,Z86,J,2000,NA,2000,NA
81N,F,2000-04-13,NA,2002-02-06,94B,Z90,94B,J,2000,NA,2000,NA
17N,M,2000-01-23,NA,2002-02-08,R79,Z88,R79,F,2000,NA,2000,NA
74L,M,1999-11-18,2001-12-31,NA,T94,Z71,T94,R,2000,R,1999,2001
47N,M,1999-11-23,2001-12-31,NA,Z53,Z71,Z53,R,2000,R,1999,2001
75N,F,1999-11-29,NA,2002-02-26,J69,Z71,J69,R,2000,NA,1999,NA
83L,M,1999-12-03,2013-12-16,NA,X91,Z71,X91,R,2000,R,1999,2013
21N,F,1999-12-27,2015-10-05,NA,N86,Z46,N86,F,2000,HH,1999,2015
37L,F,2000-01-03,NA,2002-01-23,R74,Z46,R74,I,2000,NA,2000,NA
35L,M,2000-01-30,NA,2002-01-29,N13,Z19,N13,F,2000,NA,2000,NA
18N,M,2000-01-25,NA,2002-01-17,V04,Z10,V04,F,2000,NA,2000,NA
30O,F,1999-12-02,2010-11-02,NA,X17,Z06,X17,F,2000,HH,1999,2010
13O,M,1999-12-17,NA,2002-01-17,K00,Z06,K00,F,2000,NA,1999,NA
40L,F,1999-12-26,NA,NA,64A,Z06,64A,F,2000,NA,1999,NA
60L,M,1999-12-26,2012-03-20,NA,01B,Z06,01B,F,2000,F,1999,2012
43L,M,2000-01-17,NA,2002-01-23,39B,Z06,39B,F,2000,NA,2000,NA
11O,M,2000-01-19,NA,2002-02-01,21C,Z06,21C,F,2000,NA,2000,NA
26O,M,2000-03-05,NA,2002-02-26,X44,Z06,X44,F,2000,NA,2000,NA
04N,F,2000-03-25,NA,NA,17C,Z06,17C,F,2000,NA,2000,NA
67L,M,1999-11-02,NA,2002-02-22,J89,Z01,J89,E,2000,NA,1999,NA
10N,M,1999-11-17,NA,2002-01-17,37D,Z01,37D,F,2000,NA,1999,NA
34L,M,2000-01-08,NA,2004-03-02,78C,Z01,78C,HH,2000,NA,2000,NA
30L,M,2000-01-04,NA,NA,L66,Z00,L66,V,2000,NA,2000,NA
22O,M,2000-01-06,2012-07-09,NA,13A,Z00,S70,V,2000,HH,2000,2012
25L,M,2000-01-08,NA,NA,13B,Z00,13B,V,2000,NA,2000,NA
88L,F,1999-11-03,NA,2002-02-08,Z72,X98,Z72,D,2000,NA,1999,NA
92N,M,1999-11-18,NA,2002-02-06,X55,X98,X55,D,2000,NA,1999,NA
80N,F,1999-12-20,NA,2002-02-08,51B,X98,51B,G,2000,NA,1999,NA
87N,F,1999-12-20,NA,2002-02-08,O38,X98,O38,G,2000,NA,1999,NA
51N,F,2000-01-12,NA,2002-02-06,83C,X98,83C,G,2000,NA,2000,NA
78L,M,1999-11-29,NA,2002-01-23,13C,X94,13C,I,2000,NA,1999,NA
51L,F,2000-01-28,NA,2002-01-17,80A,X94,80A,I,2000,NA,2000,NA
08N,M,1999-11-20,2006-09-14,NA,V36,X81,V36,F,2000,F,1999,2006
62L,F,1999-12-18,NA,2002-01-23,R78,X81,R78,F,2000,NA,1999,NA
24L,M,2000-01-12,NA,2002-01-23,T28,X79,T28,H,2000,NA,2000,NA
72L,M,2000-02-03,2001-12-31,NA,F72,X77,F72,F,2000,F,2000,2001
20O,M,2000-03-25,2002-01-17,NA,O44,X77,O44,F,2000,F,2000,2002
54L,F,1999-12-01,NA,2002-01-30,13D,X61,13D,B,2000,NA,1999,NA
60N,M,1999-12-25,NA,2002-01-23,31D,X61,31D,B,2000,NA,1999,NA
61N,F,2000-02-08,NA,2002-02-08,D97,X61,D97,B,2000,NA,2000,NA
63N,M,2000-02-24,NA,2002-01-17,L29,X61,L29,B,2000,NA,2000,NA
24N,M,2000-01-06,2001-12-31,NA,15E,X58,15E,V,2000,V,2000,2001
31L,F,2000-01-04,2014-02-04,NA,L49,X57,L49,V,2000,V,2000,2014
10O,M,2000-01-14,NA,2002-02-01,J41,X57,J41,V,2000,NA,2000,NA
50N,M,1999-12-26,NA,2002-02-08,34D,X27,34D,G,2000,NA,1999,NA
93N,F,2000-01-06,NA,2002-02-08,Z74,X27,Z74,G,2000,NA,2000,NA
58N,F,2000-01-14,2010-03-08,NA,L80,V95,L80,F,2000,NKK,2000,2010
48N,F,1999-12-01,NA,NA,O96,V92,O96,R,2000,NA,1999,NA
40N,M,2000-02-14,2008-05-19,NA,30D,V92,30D,R,2000,KK,2000,2008
50L,M,1999-12-11,NA,2002-01-17,40A,V83,40A,C,2000,NA,1999,NA
79N,M,1999-12-27,NA,2002-02-06,Z52,V83,Z52,J,2000,NA,1999,NA
55L,M,2000-01-19,NA,2002-02-06,Z67,V83,Z67,B,2000,NA,2000,NA
31N,F,1999-11-25,NA,2002-01-23,65A,V79,65A,F,2000,NA,1999,NA
53N,M,1999-11-26,NA,NA,O52,V79,O52,F,2000,NA,1999,NA
25O,F,1999-11-26,2006-10-05,NA,O52,V79,O52,F,2000,F,1999,2006
45L,M,1999-12-03,2001-10-17,NA,Z07,V79,Z07,F,2000,F,1999,2001
61L,M,1999-12-27,NA,NA,Z78,V79,Z78,F,2000,NA,1999,NA
47L,F,2000-01-09,2008-12-01,NA,K11,V79,K11,F,2000,F,2000,2008
33L,F,2000-01-12,2001-03-26,NA,O43,V79,O43,F,2000,NLL,2000,2001
32L,M,2000-03-25,2002-10-30,NA,29B,V79,29B,F,2000,NL,2000,2002
89N,M,1999-11-04,2012-06-15,NA,06A,V45,06A,S,2000,S,1999,2012
08O,M,1999-12-10,2009-06-11,NA,V24,T82,V24,R,2000,HH,1999,2009
