AnimalID,DOB,Sex,BirthGroup,BehaviorMom,Last Event,LastGroup,EventDate,Status,DamGen,SireGen,BirthSeason,DOD,DateTransfer
H69,1/23/1984,m,F,573,L,L,11/6/1989,Remove,,,1984,,3/18/1992
H7,3/22/1965,f,E,LU,,E,,Dead,,,1965,1/25/1971,
H70,1/8/1984,m,F,929,,F,,Dead,,,1984,4/30/1985,
H71,2/12/1984,f,F,985,,F,,Dead,985,,1984,12/22/2003,
H72,3/24/1984,m,F,725,X,X,8/16/1988,Dead,,,1984,5/17/1989,
H73,2/13/1984,m,F,874,L,L,8/16/1991,Remove,874,,1984,,2/26/1992
H74,2/27/1984,f,F,B75,,F,,Dead,B75,722,1984,1/25/2006,
H75,12/27/1983,f,I,950,,I,,Remove,,,1984,,3/1/1990
H76,2/20/1984,f,I,B63,,I,,Remove,,,1984,,2/1/1990
H77,4/10/1984,m,F,987,T,T,8/11/1988,Dead,,,1984,3/31/1989,
H78,1/21/1984,f,L,965,,L,,Remove,,,1984,,3/18/1992
H79,1/6/1984,m,L,842,GG,GG,7/7/1997,Dead,,,1984,5/24/2000,
H8,4/6/1965,m,E,102,A,A,1/12/1970,Remove,,,1965,,10/4/1971
H80,1/7/1984,f,L,710,,L,,Remove,,,1984,,3/9/1992
H81,2/13/1984,m,L,966,Q,Q,9/8/1992,Remove,,,1984,,2/10/1994
H82,1/18/1984,f,L,A65,,L,,Remove,,,1984,,3/10/1992
H83,3/23/1984,m,L,A57,Q,Q,9/21/1990,Dead,,,1984,3/18/1991,
H84,1/21/1984,m,L,572,nY,nY,11/1/1992,Remove,,,1984,,3/2/1995
H85,4/19/1984,f,L,C75,,L,,Remove,,,1984,,2/26/1992
H86,1/30/1984,m,L,A96,R,R,7/13/2000,Dead,,,1984,2/2/2002,
H87,2/22/1984,m,L,A58,BB,BB,7/2/2003,Remove,,,1984,,2/25/2004
H88,2/3/1984,f,I,584,,I,,Remove,,,1984,,2/15/1990
H89,1/8/1984,m,F,930,HH,HH,5/14/2003,Dead,,632,1984,1/8/2004,
H9,3/5/1965,f,H,AM,,H,,Remove,,,1965,,9/27/1972
H90,2/22/1984,m,II,C10,HH,HH,11/2/2006,Dead,,,1984,2/14/2007,
H91,1/28/1984,m,F,287,R,R,9/7/2000,Dead,,620,1984,2/21/2001,
H92,1/25/1984,m,F,838,F,F,6/8/1998,Dead,,,1984,6/25/2002,
H93,3/14/1984,m,F,A71,,F,,Dead,,,1984,12/8/1986,
H94,2/25/1984,m,I,C12,X,X,3/14/1988,Dead,,,1984,5/17/1989,
H95,3/6/1984,f,F,C40,nAA,nAA,11/1/1992,Remove,,,1984,,2/8/1995
H96,1/23/1984,f,I,952,,I,,Remove,,,1984,,1/31/1990
H97,2/9/1984,m,F,693,X,X,3/15/1988,Dead,,,1984,6/13/1989,
H98,1/23/1984,m,F,699,I,I,11/21/1988,Remove,,,1984,,2/14/1990
H99,2/5/1984,m,F,679,L,L,8/28/1991,Remove,679,620,1984,,3/23/1992
HA,6/25/1959,f,U,028,nC,nC,1/1/1960,Dead,,,1959,4/1/1962,
HB,2/29/1960,f,A,109,,A,,Remove,,,1960,,11/9/1965
HC,3/21/1960,m,G,021,X,X,9/5/1970,Remove,,,1960,,4/10/1972
HD,1/1/1958,f,U,CD,nC,nC,1/1/1960,Remove,,,1958,,1/14/1969
HE,2/12/1959,f,U,057,nHH,HH,1/1/1961,Remove,,,1959,,6/25/1966
HG,2/20/1960,m,A,040,,A,,Remove,,,1960,,9/12/1961
HH,2/28/1960,f,A,069,,A,,Dead,,,1960,3/6/1964,
HJ,3/14/1959,f,U,041,nK,nK,11/10/1969,Remove,,,1959,,3/14/1972
HK,3/9/1960,f,F,076,,F,,Remove,,,1960,,9/13/1961
HL,3/22/1960,f,G,080,nHH,HH,1/1/1961,Remove,,,1960,,6/25/1966
HM,3/20/1960,m,A,031,H,H,9/10/1964,Remove,,,1960,,6/27/1966
HN,1/25/1960,f,A,037,,A,,Remove,,,1960,,9/13/1961
HO,3/23/1960,m,A,R003,C,C,8/1/1963,Remove,,,1960,,12/2/1968
HP,3/7/1959,f,U,031,nA,nA,1/1/1960,Dead,,,1959,10/1/1967,
HR,4/10/1959,f,U,010,nC,nC,1/1/1960,Remove,,,1959,,5/16/1969
HS,5/28/1960,f,A,078,,A,,Remove,,,1960,,11/5/1971
HT,5/23/1960,f,G,R004,nHH,HH,1/1/1961,Remove,,,1960,,8/1/1972
HU,3/17/1960,m,F,EK,C,C,12/1/1963,Dead,,,1960,7/16/1965,
HV,5/26/1960,m,E,129,,E,,Remove,,,1960,,7/31/1961
HW,3/10/1960,f,A,RB,,A,,Remove,,,1960,,9/13/1961
HX,3/5/1960,f,A,092,,A,,Dead,,,1960,11/1/1961,
HY,2/21/1961,f,A,S016,,A,,Remove,,,1961,,7/1/1964
HZ,2/18/1960,m,C,038,,C,,Dead,,,1960,5/1/1962,
I,4/12/1968,m,A,TU,,A,,Remove,,,1968,,11/5/1971
I00,2/4/1984,f,I,747,nQ,nQ,3/1/1985,Remove,,,1984,,2/3/1994
i0002A,11/11/1999,m,R,02A,,R,,Dead,,,2000,11/11/1999,
i0004A,11/19/1999,m,I,04A,,I,,Dead,,,2000,11/13/2000,
i0005D,1/6/2000,m,D,05D,,D,,Dead,,,2000,12/31/2001,
i0007A,11/11/1999,f,E,07A,nKK,KK,6/7/2000,Dead,,,2000,7/11/2000,
i0014c,11/20/1999,f,F,14C,,F,,Dead,,,2000,12/31/2001,
i0015C,12/2/1999,f,R,15C,,R,,Stillbirth,,,2000,12/2/1999,
i0020E,12/14/1999,f,E,20E,,E,,Dead,,,2000,12/31/2001,
i0025D,1/2/2000,m,J,25D,,J,,Dead,,,2000,1/10/2000,
i0030E,12/28/1999,m,F,30E,,F,,Dead,,,2000,12/31/2001,
i0033C,11/27/1999,f,R,33C,,R,,Dead,,,2000,12/6/1999,
i0035B,12/6/1999,m,R,35B,,R,,Dead,,,2000,7/3/2000,
i0035F,12/26/1999,m,R,35F,,R,,Dead,,,2000,12/31/2001,
i0073B,12/14/1999,f,F,73B,,F,,Dead,,,2000,12/31/2001,
i0089A,11/17/1999,m,BB,89A,,BB,,Dead,,,2000,7/6/2000,
i0095A,1/22/2000,u,R,95A,,R,,Dead,,,2000,2/28/2000,
i00G17,11/23/1999,m,B,G17,,B,,Stillbirth,,,2000,11/23/1999,
i00J29,11/9/1999,m,F,J29,,F,,Dead,,,2000,11/29/1999,
i00K07,12/27/1999,m,F,K07,,F,,Stillbirth,,,2000,12/27/1999,
i00N20,1/5/2000,f,J,N20,,J,,Dead,,,2000,1/19/2000,
i00N40,12/26/1999,f,R,N40,,R,,Dead,,,2000,12/31/2001,
i00O30,12/5/1999,m,C,O30,,C,,Dead,,,2000,12/31/2001,
i00O33,11/29/1999,f,R,O33,,R,,Dead,,,2000,12/31/2001,
i00O35,11/29/1999,f,S,O35,,S,,Stillbirth,,,2000,11/29/1999,
i00O54,12/26/1999,f,F,O54,,F,,Dead,,,2000,8/7/2000,
i00O56,12/25/1999,u,I,O56,,I,,Dead,,,2000,1/4/2000,
i00R65,1/1/2000,u,F,R65,,F,,Missing,,,2000,,
i00S54,12/4/1999,f,R,S54,,R,,Dead,,,2000,12/31/2001,
I00S70,11/24/1999,F,V,S70,HH,HH,6/20/2000,Dead,,,2000,12/31/2001,
i00V37,1/6/2000,m,F,V37,,F,,Dead,,,2000,12/31/2001,
i00V44,12/21/1999,m,R,V44,,R,,Dead,,,2000,2/22/2000,
i00V76,11/29/1999,m,F,V76,,F,,Dead,,,2000,12/31/2001,
i00V80,12/22/1999,f,H,V80,,H,,Dead,,,2000,12/31/2001,
i00V81,1/10/2000,u,E,V81,,E,,Dead,,,2000,1/28/2000,
i00V82,12/25/1999,m,I,V82,,I,,Dead,,,2000,12/31/2001,
i00X34,1/11/2000,f,R,X34,,R,,Dead,,,2000,1/26/2000,
i00X51,11/19/1999,f,F,X51,,F,,Dead,,,2000,2/1/2000,
i00X60,12/20/1999,m,S,X60,,S,,Dead,,,2000,5/23/2000,
i00X86,12/17/1999,m,F,X86,HH,HH,12/1/2000,Dead,,,2000,12/31/2001,
i00Z11,12/19/1999,m,F,Z11,,F,,Dead,,,2000,12/31/2001,
I01,2/22/1984,f,I,454,nT,nT,4/1/1987,Remove,,,1984,,2/3/1992
i0100F,12/20/2000,f,F,00F,L,L,12/1/2001,Remove,,,2001,,1/29/2002
i0104A,12/13/2000,m,II,04A,,II,,Remove,,,2001,,
i0104E,12/31/2000,m,F,04E,,F,,Remove,,,2001,,2/22/2002
i0105A,1/22/2001,f,II,05A,,II,,Remove,,,2001,,
i0105D,11/14/2000,m,DD,05D,,DD,,Remove,,,2001,,
i0112H,12/26/2000,m,R,12H,,R,,Dead,,,2001,5/29/2001,
i0113C,3/6/2001,m,II,13C,,II,,Remove,,,2001,,
I0113D,12/8/2000,f,BB/CC,13D,,BB/CC,,Dead,,,2001,12/28/2000,
i0114F,12/4/2000,f,LL,14F,F,F,12/3/2001,Remove,,,2001,,1/21/2003
i0120F,3/20/2001,f,F,20F,,F,,Remove,,,2001,,1/21/2003
I0125D,11/24/2000,f,JJ,25D,,JJ,,Dead,,,2001,12/6/2000,
i0128A,2/4/2001,m,R,28A,,R,,Dead,,,2001,12/31/2001,
I0129B,12/18/2000,f,LL,29B,,LL,,Dead,,,2001,12/31/2001,
I0130E,2/9/2001,m,F,30E,,F,,Stillbirth,,,2001,2/9/2001,
i0132A,1/17/2001,u,R,32A,,R,,Dead,,,2001,6/7/2001,
i0134D,1/29/2001,f,GG,34D,,GG,,Remove,,,2001,,
i0138E,11/30/2000,m,R,38E,,R,,Dead,,,2001,,
i0138F,11/15/2000,f,GG,38F,,GG,,Remove,,,2001,,3/15/2002
I0142B-2,12/7/2000,f,F,42B,,F,,Dead,,,2001,6/7/2001,
i0143F,11/20/2000,f,F,43F,,F,,Dead,,,2001,12/31/2001,
i0145F,2/12/2001,u,K,45F,,K,,Dead,,,2001,3/13/2001,
i0147A,11/27/2000,f,DD,47A,,DD,,Remove,,,2001,,
i0148B,11/29/2000,m,F,48B,,F,,Remove,,,2001,,1/21/2003
i0151B,12/15/2000,m,GG,51B,,GG,,Remove,,,2001,,3/15/2002
i0155A,11/26/2000,f,HH,55A,,HH,,Dead,,,2001,12/31/2001,
i0157A,11/30/2000,m,F,57A,,F,,Dead,,,2001,12/31/2001,
i0170B,11/18/2000,f,F,70B,,F,,Remove,,,2001,,1/21/2003
i0170H,11/27/2000,m,GG,70H,,GG,,Remove,,,2001,,3/15/2002
i0171E,12/17/2000,m,F,71E,,F,,Remove,,,2001,,1/31/2002
i0174B,12/1/2000,f,R,74B,,R,,Dead,,,2001,6/26/2001,
i0174C,11/26/2000,f,LL,74C,,LL,,Dead,,,2001,12/31/2001,
i0174F,12/1/2000,m,DD,74F,,DD,,Remove,,,2001,,2/8/2002
i0174H,11/29/2000,m,R,74H,,R,,Dead,,,2001,11/30/2000,
i0176H,1/5/2001,f,H,76H,,H,,Dead,,,2001,2/21/2001,
i0180A,2/4/2001,f,II,80A,,II,,Remove,,,2001,,1/24/2002
i0182A,12/11/2000,f,F,82A,,F,,Dead,,,2001,12/3/2001,
i0183C,1/21/2001,m,GG,83C,,GG,,Remove,,,2001,,3/15/2002
i0184C,12/6/2000,f,DD,84C,,DD,,Remove,,,2001,,3/15/2002
i0191A,12/20/2000,f,R,91A,,R,,Dead,,,2001,12/31/2001,
i0191F,3/20/2001,u,F,91F,,F,,Dead,,,2001,,
i0195A,12/27/2000,m,R,95A,,R,,Dead,,,2001,12/31/2001,
i01D82,12/17/2000,f,S,D82,,S,,Dead,,,2001,12/31/2001,
i01E55,1/25/2001,m,BB,E55,,BB,,Dead,,,2001,12/31/2001,
i01F38,11/21/2000,u,LL,F38,,LL,,Stillbirth,,,2001,11/21/2000,
i01G80,12/25/2000,m,DD,G80,,DD,,Remove,,,2001,,3/15/2002
I01H02,12/2/2000,m,R,H02,,R,,Dead,,,2001,12/31/2001,
i01H71,11/20/2000,f,F,H71,,F,,Remove,,,2001,,1/21/2003
i01I50,1/17/2001,m,HH,I50,HH,HH,2/1/2001,Dead,,,2001,12/31/2001,
I01J29,12/29/2000,u,F,J29,,F,,Dead,,,2001,1/17/2001,
i01J66,12/17/2000,f,J,J66,,J,,Dead,,,2001,10/11/2001,
i01J71,11/14/2000,f,S,J71,,S,,Remove,,,2001,,2/22/2002
i01K07,12/3/2000,m,F,K07,,F,,Remove,,,2001,,1/21/2003
I01K81,12/21/2000,f,R,K81,,R,,Dead,,,2001,2/7/2001,
i01K84,12/5/2000,f,R,K84,,R,,Dead,,,2001,12/31/2001,
i01L37,1/21/2001,f,DD,L37,,DD,,Remove,,,2001,,3/15/2002
i01L66,1/28/2001,m,V,L66,,V,,Dead,,,2001,2/1/2002,
i01L97,1/5/2001,f,DD,L97,,DD,,Remove,,,2001,,2/8/2002
I01N20,11/13/2000,f,JJ,N20,,JJ,,Dead,,,2001,12/18/2000,
i01N40,12/24/2000,m,R,N40,,R,,Dead,,,2001,11/8/2001,
i01O30,12/5/2000,m,CC,O30,,CC,,Dead,,,2001,12/31/2001,
i01O36,1/29/2001,m,DD,O36,,DD,,Remove,,,2001,,3/15/2002
i01O43,1/21/2001,m,LL,O43,,LL,,Remove,,,2001,,1/29/2002
i01O56,12/11/2000,m,II,O56,,II,,Remove,,,2001,,
I01O69,12/18/2000,m,F,O69,L,L,12/1/2001,Remove,,,2001,,1/30/2002
i01O70,11/21/2000,f,F,O70,,F,,Remove,,,2001,,1/21/2003
i01O75,11/23/2000,f,F,O75,,F,,Remove,,,2001,,1/21/2003
i01R64,1/24/2001,m,F,R64,,F,,Remove,,,2001,,1/21/2003
i01R68,12/17/2000,m,F,R68,,F,,Remove,,,2001,,3/6/2002
i01R79,12/17/2000,m,F,R79,,F,,Remove,,,2001,,1/21/2003
i01S54,12/25/2000,f,R,S54,,R,,Dead,,,2001,12/31/2001,
i01S55,12/5/2000,f,JJ,S55,,JJ,,Remove,,,2001,,2/6/2002
i01S59,12/7/2000,m,F,S59,,F,,Remove,,,2001,,1/21/2003
i01S73,12/13/2000,f,R,S73,,R,,Dead,,,2001,12/31/2001,
i01T03,12/14/2000,f,V,T03,,V,,Dead,,,2001,2/20/2002,
I01T28-1,1/1/2001,f,H,T28,,H,,Dead,,,2001,1/7/2001,
I01T28-2,1/1/2001,f,H,T28,,H,,Dead,,,2001,1/23/2001,
i01T85,12/16/2000,f,S,T85,,S,,Dead,,,2001,12/31/2001,
I01UkDec1,12/5/2000,u,?,Unknown,,?,,Stillbirth,,,2001,12/5/2000,
I01UkDec3,12/19/2000,f,?,Unknown,,?,,Stillbirth,,,2001,12/19/2000,
I01UkJan1,1/16/2001,f,?,Unknown,,?,,Dead,,,2001,1/16/2001,
I01UkNov1,11/4/2000,f,?,Unknown,,?,,Stillbirth,,,2001,11/4/2000,
i01V04,3/14/2001,f,F,V04,,F,,Remove,,,2001,,1/21/2003
i01V24,12/12/2000,m,R,V24,,R,,Dead,,,2001,12/31/2001,
i01V36,12/5/2000,m,F,V36,,F,,Remove,,,2001,,1/21/2003
i01V72,3/20/2001,m,H,V72,,H,,Dead,,,2001,5/9/2001,
I01V78,12/15/2000,m,KK,V78,,KK,,Dead,,,2001,12/31/2001,
i01V82,12/25/2000,f,II,V82,,II,,Remove,,,2001,,1/24/2002
i01V91,12/31/2000,f,EE,V91,,EE,,Remove,,,2001,,
i01X34,1/2/2001,m,R,X34,,R,,Dead,,,2001,7/10/2001,
i01X37,1/1/2001,m,R,X37,,R,,Dead,,,2001,12/31/2001,
i01X46,1/21/2001,m,LL,X46,F,F,12/3/2001,Remove,,,2001,,1/21/2003
i01X78,12/7/2000,m,GG,X78,,GG,,Remove,,,2001,,
i01X87,2/4/2001,m,F,X87,,F,,Dead,,,2001,12/31/2001,
i01Z07,1/2/2001,m,F,Z07,,F,,Remove,,,2001,,1/21/2003
i01Z11,1/9/2001,u,F,Z11,,F,,Dead,,,2001,1/15/2001,
i01Z52,12/17/2000,m,JJ,Z52,,JJ,,Dead,,,2001,12/31/2000,
i01Z53,12/26/2000,m,R,Z53,,R,,Dead,,,2001,12/31/2001,
i01Z72,1/7/2001,f,DD,Z72,,DD,,Remove,,,2001,,2/8/2002
i01Z73,12/13/2000,m,GG,Z73,,GG,,Remove,,,2001,,3/15/2002
i01Z74,1/9/2001,m,GG,Z74,,GG,,Remove,,,2001,,3/15/2002
i01Z78,3/20/2001,m,F,Z78,,F,,Remove,,,2001,,1/21/2003
i01Z92,12/7/2000,f,DD,Z92,,DD,,Remove,,,2001,,2/8/2002
I02,1/23/1984,f,I,777,nR,R,8/1/1985,Dead,,,1984,2/17/1988,
i0200B,11/5/2001,f,L,00B,,L,,Remove,,,2002,,2/22/2002
I0200F,1/27/2002,u,F,00F,,F,,Dead,,,2002,1/31/2002,
i0203I,1/3/2002,m,I,03I,,I,,Remove,,,2002,,2/27/2002
i0204A,12/2/2001,m,I,04A,,I,,Remove,,,2002,,2/27/2002
I0204E,2/13/2002,m,F,04E,,F,,Dead,,,2002,2/28/2002,
i0205A,1/7/2002,f,I,05A,,I,,Remove,,,2002,,2/21/2002
i0205D,12/2/2001,m,D,05D,,D,,Remove,,,2002,,2/21/2002
i0208F,11/24/2001,m,F,08F,,F,,Remove,,,2002,,1/23/2002
i0213H,11/26/2001,u,V,13H,,V,,Dead,,,2002,12/18/2001,
i0214C,11/14/2001,f,F,14C,,F,,Remove,,,2002,,3/19/2002
i0214F,12/21/2001,m,F,14F,,F,,Remove,,,2002,,2/27/2002
i0214I,1/12/2002,u,F,14I,,F,,Dead,,,2002,1/23/2002,
i0219I,12/26/2001,m,G,19I,,G,,Remove,,,2002,,3/12/2002
i0220E,10/19/2001,f,E,20E,,E,,Remove,,,2002,,2/22/2002
I0220F,5/28/2002,u,F,20F,,F,,Dead,,,2002,5/31/2002,
I0228H,10/22/2001,u,BB,28H,,BB,,Dead,,,2002,10/22/2001,
I0228I,11/8/2001,u,R,28I,,R,,Dead,,,2002,12/7/2001,
i0229B,3/15/2002,u,F,29B,,F,,Dead,,,2002,5/9/2002,
i0233G,12/3/2001,f,DD,33G,,DD,,Remove,,,2002,,2/21/2002
i0234D,1/26/2002,u,G,34D,,G,,Remove,,,2002,,2/21/2002
i0238E,12/31/2001,f,R,38E,,R,,Dead,,,2002,4/20/2002,
I0239F,9/18/2001,m,R,39F,,R,,Dead,,,2002,9/18/2001,
i0244B,11/12/2001,m,E,44B,,E,,Dead,,,2002,2/21/2002,
i0246B,11/25/2001,m,S,46B,,S,,Dead,,,2002,5/16/2002,
i0247A,10/30/2001,f,D,47A,,D,,Remove,,,2002,,2/27/2002
I0248B,11/17/2001,u,F,48B,,F,,Dead,,,2002,12/4/2001,
i0251B,11/20/2001,f,G,51b,,G,,Remove,,,2002,,3/12/2002
i0254I,12/26/2001,m,L,54I,,L,,Remove,,,2002,,1/17/2002
i0256D,1/5/2002,m,F,56D,,F,,Remove,,,2002,,2/1/2002
i0257A,11/12/2001,f,F,57A,,F,,Remove,,,2002,,1/23/2002
i0259F,11/27/2001,f,R,59F,,R,,Dead,,,2002,6/10/2002,
i0264H,12/9/2001,f,C,64H,,C,,Dead,,,2002,12/11/2001,
i0267F,11/14/2001,f,V,67F,,V,,Dead,,,2002,12/27/2001,
i0270H,11/28/2001,m,G,70H,,G,,Remove,,,2002,,3/13/2002
i0271E,1/5/2002,f,F,71E,,F,,Remove,,,2002,,1/30/2002
i0272G,11/12/2001,m,E,72G,,E,,Remove,,,2002,,2/26/2002
i0273B,12/1/2001,m,F,73B,,F,,Dead,,,2002,3/15/2003,
I0274F,11/21/2001,u,DD,74F,,DD,,Dead,,,2002,12/7/2001,
i0274H,11/14/2001,f,R,74H,,R,,Dead,,,2002,1/25/2002,
i0276H,11/18/2001,m,HH,76H,,HH,,Dead,,,2002,9/30/2002,
i0277H,11/5/2001,f,BB,77H,,BB,,Dead,,,2002,6/12/2002,
I0278C-1,11/18/2001,f,HH,78C,,HH,,Dead,,,2002,12/18/2001,
I0278E,10/11/2001,m,DD,78E,,DD,,Dead,,,2002,10/14/2001,
i0280A,12/26/2001,f,I,80A,,I,,Remove,,,2002,,2/27/2002
i0281B,1/3/2002,m,HH,81B,,HH,,Dead,,,2002,3/15/2003,
i0281E,11/16/2001,f,V,81E,,V,,Dead,,,2002,2/28/2003,
i0283C,12/26/2001,f,G,83C,,G,,Remove,,,2002,,3/20/2002
i0284C,1/1/2002,m,D,84C,,D,,Remove,,,2002,,3/20/2002
i0285F,11/11/2001,m,KK,85F,,KK,,Dead,,,2002,3/15/2003,
i0290D,11/25/2001,f,F,90D,,F,,Dead,,,2002,3/15/2003,
i0290G,1/1/2002,m,R,90G,,R,,Dead,,,2002,3/15/2003,
i0291E,1/5/2002,f,L,91E,,L,,Remove,,,2002,,2/27/2002
I0292D,10/8/2001,u,F,92D,,F,,Dead,,,2002,10/8/2001,
i0293D,11/12/2001,f,F,93D,,F,,Remove,,,2002,,3/22/2002
i0294B,12/3/2001,m,J,94B,,J,,Remove,,,2002,,2/8/2002
i0295G,11/12/2001,f,J,95G,,J,,Remove,,,2002,,2/21/2002
I0296G,11/12/2001,f,R,96G,,R,,Dead,,,2002,11/21/2001,
i0298C,11/8/2001,f,CC,98C,,CC,,Dead,,,2002,11/18/2002,
i0298H,1/2/2002,m,S,98H,,S,,Remove,,,2002,,2/20/2002
i0299A,12/27/2001,u,F,99A,,F,,Dead,,,2002,1/3/2002,
I02F38,11/2/2001,m,V,F38,,V,,Dead,,,2002,11/16/2001,
I02F72,11/18/2001,f,F,F72,,F,,Dead,,,2002,11/28/2001,
i02G43,1/8/2002,m,HH,G43,,HH,,Dead,,,2002,11/21/2002,
i02I50,12/6/2001,u,H,I50,,H,,Dead,,,2002,12/8/2001,
i02I70,1/17/2002,f,F,I70,,F,,Remove,,,2002,,3/15/2002
i02J66,11/20/2001,f,J,J66,,J,,Remove,,,2002,,2/21/2002
I02J71,10/29/2001,u,S,J71,,S,,Dead,,,2002,10/29/2001,
i02J85,12/15/2001,f,F,J85,,F,,Remove,,,2002,,1/17/2002
i02J89,11/6/2001,m,E,J89,,E,,Remove,,,2002,,2/22/2002
i02K04,3/14/2002,m,F,K04,,F,,Dead,,,2002,3/16/2002,
i02K07,12/2/2001,f,F,K07,,F,,Remove,,,2002,,1/23/2002
i02K81,12/1/2001,f,R,K81,,R,,Dead,,,2002,4/2/2002,
i02K83,11/23/2001,m,BB,K83,,BB,,Dead,,,2002,3/15/2003,
i02L37,2/14/2002,m,D,L37,,D,,Remove,,,2002,,3/13/2002
i02L80,11/15/2001,m,K,L80,,K,,Dead,,,2002,12/27/2001,
i02L84,11/23/2001,m,KK,L84,,KK,,Dead,,,2002,6/19/2002,
i02L97,11/24/2001,m,D,L97,,D,,Remove,,,2002,,2/8/2002
i02N05,2/13/2002,m,K,N05,,K,,Remove,,,2002,,3/13/2002
i02N13,10/28/2001,f,F,N13,,F,,Remove,,,2002,,3/5/2002
i02N20,11/23/2001,f,J,N20,,J,,Dead,,,2002,12/14/2001,
i02O30,11/27/2001,m,C,O30,,C,,Dead,,,2002,4/22/2002,
i02O36,12/26/2001,m,D,O36,,D,,Remove,,,2002,,3/12/2002
i02O38,11/17/2001,f,G,O38,,G,,Remove,,,2002,,3/13/2002
i02O44,10/27/2001,m,F,O44,,F,,Remove,,,2002,,3/5/2002
i02O56,2/12/2002,m,I,O56,,I,,Remove,,,2002,,3/1/2002
i02O63,12/25/2001,u,v,O63,,v,,Dead,,,2002,12/31/2001,
i02O70,12/18/2001,m,F,O70,,F,,Remove,,,2002,,1/17/2002
i02O75,12/11/2001,f,F,O75,,F,,Remove,,,2002,,3/6/2002
i02R27,11/23/2001,m,C,R27,,C,,Dead,,,2002,12/13/2001,
i02R64,12/26/2001,u,F,R64,,F,,Dead,,,2002,1/29/2002,
i02R68,12/28/2001,m,F,R68,,F,,Remove,,,2002,,1/17/2002
i02R74,11/11/2001,m,I,R74,,I,,Remove,,,2002,,3/7/2002
i02R78,11/16/2001,f,F,R78,KK,KK,1/21/2002,Remove,,,2002,,2/28/2002
i02R79,12/25/2001,f,F,R79,,F,,Remove,,,2002,,3/6/2002
i02S55,11/18/2001,f,J,S55,,J,,Remove,,,2002,,2/21/2002
i02S59,12/3/2001,m,F,S59,,F,,Remove,,,2002,,2/21/2002
i02T12,11/24/2001,f,E,T12,,E,,Remove,,,2002,,2/28/2002
i02T27,1/12/2002,f,F,T27,,F,,Remove,,,2002,,3/19/2002
i02T85,11/8/2001,f,S,T85,,S,,Remove,,,2002,,3/7/2002
i02V04,1/19/2002,m,F,V04,,F,,Remove,,,2002,,1/29/2002
i02V76,11/26/2001,m,L,V76,,L,,Remove,,,2002,,3/19/2002
i02V81,12/11/2001,m,E,V81,,E,,Remove,,,2002,,3/7/2002
i02V82,1/6/2002,m,I,V82,,I,,Remove,,,2002,,3/1/2002
i02V91,12/9/2001,f,E,V91,,E,,Remove,,,2002,,2/8/2002
i02X20,1/15/2002,m,HH,X20,,HH,,Dead,,,2002,3/15/2003,
i02X46,11/21/2001,m,U,X46,F,F,12/3/2001,Remove,,,2002,,2/27/2002
i02X55,11/6/2001,f,D,X55,,D,,Remove,,,2002,,2/8/2002
i02X78,11/16/2001,m,G,X78,,G,,Remove,,,2002,,2/27/2002
I02x91-1,3/1/2002,f,R,X91,,R,,Dead,,,2002,3/19/2002,
I02X91-2,3/1/2002,f,R,X91,,R,,Dead,,,2002,12/9/2002,
i02Z07,12/9/2001,m,F,Z07,,F,,Remove,,,2002,,2/26/2002
i02Z52,11/24/2001,m,J,Z52,,J,,Remove,,,2002,,1/17/2002
i02Z72,11/26/2001,f,DD,Z72,,DD,,Remove,,,2002,,2/21/2002
i02Z73,11/27/2001,m,G,Z73,,G,,Remove,,,2002,,3/21/2002
i02Z74,11/26/2001,f,G,Z74,,G,,Remove,,,2002,,3/13/2002
I02Z78,11/27/2001,u,F,Z78,,F,,Dead,,,2002,12/8/2001,
i02Z81,10/19/2001,f,D,Z81,,D,,Remove,,,2002,,2/27/2002
i02Z92,12/19/2001,m,D,Z92,,D,,Remove,,,2002,,3/2/2002
i02Z97,12/25/2001,m,F,Z97,,F,,Remove,,,2002,,3/20/2002
I03,1/7/1984,f,L,964,,L,,Remove,,,1984,,3/19/1992
i0306J,11/25/2002,m,R,06J,,R,,Dead,,,2003,4/16/2003,
i0311C,1/31/2003,f,BB,11C,,BB,,Remove,,,2003,,2/13/2004
i0311I,12/3/2002,m,F,11I,,F,,Dead,,,2003,12/5/2002,
i0313A,11/4/2002,m,HH,13A,,HH,,Dead,,,2003,12/31/2004,
i0313D,11/8/2002,m,BB,13D,,BB,,Remove,,,2003,,1/27/2004
i0321H,12/16/2002,f,KK,21H,,KK,,Dead,,,2003,12/31/2004,
i0327C,12/25/2002,f,F,27C,,F,,Dead,,,2003,6/20/2003,
I0328G,2/12/2003,m,F,28G,,F,,Dead,,,2003,12/31/2004,
i0328H,11/10/2002,m,BB,28H,,BB,,Remove,,,2003,,1/27/2004
i0329I,11/17/2002,f,R,29I,,R,,Dead,,,2003,12/31/2004,
i0329J,12/3/2002,f,V,29J,,V,,Dead,,,2003,1/15/2003,
i0331D,12/24/2002,f,BB,31D,,BB,,Remove,,,2003,,2/3/2004
i0332G,12/9/2002,f,V,32G,,V,,Dead,,,2003,12/31/2004,
i0335B,12/23/2002,f,R,35B,,R,,Dead,,,2003,1/3/2003,
i0335F,11/16/2002,m,R,35F,,R,,Dead,,,2003,1/29/2003,
i0336B,12/3/2002,f,BB,36B,,BB,,Remove,,,2003,,1/28/2004
